panel_id,hour,voltage,current
P009,23:00,0,0
P010,0:00,0,0
P010,1:00,0,0
P010,2:00,0,0
P010,3:00,0,0
P010,4:00,0,0
P010,5:00,0,0
P010,6:00,0,0
P010,7:00,12.50923861,1.20704669
P010,8:00,23.56637518,2.499231861
P010,9:00,33.99742163,3.571816578
P010,10:00,41.7359634,4.305430549
P010,11:00,29.34505344,3.716740065
P010,12:00,48.64325781,4.738624384
P010,13:00,44.10203966,4.869489834
P010,14:00,25.02764242,2.690951933
P010,15:00,33.7218355,3.86609533
P010,16:00,23.57524542,2.408053273
P010,17:00,12.48704352,1.320283816
P010,18:00,5.87E-15,5.99E-16
P010,19:00,0,0
P010,20:00,0,0
P010,21:00,0,0
P010,22:00,0,0
P010,23:00,0,0
P011,0:00,0,0
P011,1:00,0,0
P011,2:00,0,0
P011,3:00,0,0
P011,4:00,0,0
P011,5:00,0,0
P011,6:00,0,0
P011,7:00,12.39726986,1.333886218
P011,8:00,24.12795061,2.238977178
P011,9:00,35.11395581,3.892363463
P011,10:00,26.52861485,3.503650255
P011,11:00,46.3703431,4.68447516
P011,12:00,29.65981877,3.280595972
P011,13:00,30.14601717,3.496134054
P011,14:00,42.86345394,4.595141327
P011,15:00,35.54842405,3.682666309
P011,16:00,24.36944394,2.322952108
P011,17:00,12.80271727,1.321188108
P011,18:00,5.88E-15,6.68E-16
P011,19:00,0,0
P011,20:00,0,0
P011,21:00,0,0
P011,22:00,0,0
P011,23:00,0,0
P012,0:00,0,0
P012,1:00,0,0
P012,2:00,0,0
P012,3:00,0,0
P012,4:00,0,0
P012,5:00,0,0
P012,6:00,0,0
P012,7:00,12.77319576,1.288943527
P012,8:00,25.04509904,2.259129387
P012,9:00,35.72312474,3.643930901
P012,10:00,32.56587232,2.954666942
P012,11:00,32.10581959,3.591995191
P012,12:00,30.31794975,3.320211024
P012,13:00,48.46766161,4.804377024
P012,14:00,42.63769231,4.227102185
P012,15:00,35.42745028,3.642601427
P012,16:00,25.48803447,2.672038815
P012,17:00,12.8082347,1.159068077
P012,18:00,6.23E-15,6.23E-16
P012,19:00,0,0
P012,20:00,0,0
P012,21:00,0,0
P012,22:00,0,0
P012,23:00,0,0
P013,0:00,0,0
P013,1:00,0,0
P013,2:00,0,0
P013,3:00,0,0
P013,4:00,0,0
P013,5:00,0,0
P013,6:00,0,0
P013,7:00,12.01015994,1.288084311
P013,8:00,23.58281827,2.591620152
P013,9:00,33.64556115,3.626308534
P013,10:00,28.39682961,3.005694969
P013,11:00,44.65132945,4.945041507
P013,12:00,36.16692022,3.407088403
P013,13:00,45.41063808,4.913082331
P013,14:00,41.19989119,4.132003126
P013,15:00,33.21651369,3.749117615
P013,16:00,24.31127492,2.820409505
P013,17:00,12.15601501,1.386059596
P013,18:00,5.94E-15,6.38E-16
P013,19:00,0,0
P013,20:00,0,0
P013,21:00,0,0
P013,22:00,0,0
P013,23:00,0,0
P014,0:00,0,0
P014,1:00,0,0
P014,2:00,0,0
P014,3:00,0,0
P014,4:00,0,0
P014,5:00,0,0
P014,6:00,0,0
P014,7:00,12.13877718,1.416779826
P014,8:00,23.91366725,2.522466055
P014,9:00,32.5877314,3.599664698
P014,10:00,41.86348157,4.223672754
P014,11:00,45.30718474,4.724399044
P014,12:00,29.51291536,3.559525561
P014,13:00,46.53613987,4.669067552
P014,14:00,26.23827247,3.175411802
P014,15:00,33.59532622,3.33856639
P014,16:00,24.40163166,2.280338632
P014,17:00,12.30515475,1.284610665
P014,18:00,5.78E-15,6.15E-16
P014,19:00,0,0
P014,20:00,0,0
P014,21:00,0,0
P014,22:00,0,0
P014,23:00,0,0
P015,0:00,0,0
P015,1:00,0,0
P015,2:00,0,0
P015,3:00,0,0
P015,4:00,0,0
P015,5:00,0,0
P015,6:00,0,0
P015,7:00,12.40759718,1.369535609
P015,8:00,23.9431021,2.616026419
P015,9:00,32.65928317,3.265687989
P015,10:00,39.93064465,4.592867018
P015,11:00,28.40061468,3.604120094
P015,12:00,46.69752702,5.131497415
P015,13:00,46.54938115,4.994312343
P015,14:00,41.38698438,4.428590714
P015,15:00,32.43982603,3.571473738
P015,16:00,23.74442583,2.628111425
P015,17:00,12.40406638,1.21906731
P015,18:00,5.67E-15,5.76E-16
P015,19:00,0,0
P015,20:00,0,0
P015,21:00,0,0
P015,22:00,0,0
P015,23:00,0,0
P016,0:00,0,0
P016,1:00,0,0
P016,2:00,0,0
P016,3:00,0,0
P016,4:00,0,0
P016,5:00,0,0
P016,6:00,0,0
P016,7:00,12.27664457,1.414607462
P016,8:00,24.0131353,2.690864305
P016,9:00,33.38412004,3.784837641
P016,10:00,41.98174,4.592047295
P016,11:00,30.1659959,3.33002709
P016,12:00,30.46593431,3.985836046
P016,13:00,44.44613162,4.86052187
P016,14:00,40.97812934,4.568515781
P016,15:00,33.66101627,3.832026494
P016,16:00,23.61493716,2.432070092
P016,17:00,12.31030172,1.419157046
P016,18:00,5.82E-15,6.33E-16
P016,19:00,0,0
P016,20:00,0,0
P016,21:00,0,0
P016,22:00,0,0
P016,23:00,0,0
P017,0:00,0,0
P017,1:00,0,0
P017,2:00,0,0
P017,3:00,0,0
P017,4:00,0,0
P017,5:00,0,0
P017,6:00,0,0
P017,7:00,12.48597107,1.303865591
P017,8:00,24.26381359,2.275582797
P017,9:00,33.6929332,3.317280791
P017,10:00,26.27134228,3.214180889
P017,11:00,44.42508509,4.865292067
P017,12:00,48.22353481,4.465757126
P017,13:00,45.37770936,4.56229882
P017,14:00,29.3016883,3.347836564
P017,15:00,33.45931498,3.235316249
P017,16:00,24.25062597,2.39760087
P017,17:00,12.17614145,1.326299446
P017,18:00,5.96E-15,5.49E-16
P017,19:00,0,0
P017,20:00,0,0
P017,21:00,0,0
P017,22:00,0,0
P017,23:00,0,0
P018,0:00,0,0
P018,1:00,0,0
P018,2:00,0,0
P018,3:00,0,0
P018,4:00,0,0
P018,5:00,0,0
P018,6:00,0,0
P018,7:00,12.37016883,1.345045499
P018,8:00,23.29632525,2.446402728
P018,9:00,33.19052977,3.623577572
P018,10:00,40.40788787,3.953881787
P018,11:00,44.96787549,4.946418311
P018,12:00,36.59367895,3.696636968
P018,13:00,46.27377581,4.365244551
P018,14:00,41.69261097,4.394880267
P018,15:00,33.13935917,3.345618158
P018,16:00,23.77594264,2.656711414
P018,17:00,11.8942645,1.342917333
P018,18:00,5.83E-15,6.10E-16
P018,19:00,0,0
P018,20:00,0,0
P018,21:00,0,0
P018,22:00,0,0
P018,23:00,0,0
P019,0:00,0,0
P019,1:00,0,0
P019,2:00,0,0
P019,3:00,0,0
P019,4:00,0,0
P019,5:00,0,0
P019,6:00,0,0
P019,7:00,12.16163791,1.50509511
P019,8:00,23.76286316,2.796517131
P019,9:00,33.76082287,3.90643438
P019,10:00,32.24425371,3.120398599
P019,11:00,31.18812076,3.397239619
P019,12:00,30.88232572,3.503319141
P019,13:00,45.84388739,4.892161971
P019,14:00,41.44625828,4.055659919
P019,15:00,33.77726387,3.908117057
P019,16:00,23.96129021,2.82656992
P019,17:00,12.28553533,1.20822047
P019,18:00,5.90E-15,5.84E-16
P019,19:00,0,0
P019,20:00,0,0
P019,21:00,0,0
P019,22:00,0,0
P019,23:00,0,0
P020,0:00,0,0
P020,1:00,0,0
P020,2:00,0,0
P020,3:00,0,0
P020,4:00,0,0
P020,5:00,0,0
P020,6:00,0,0
P020,7:00,12.85663436,1.362326425
P020,8:00,24.14010788,2.579190195
P020,9:00,36.11343762,3.72814726
P020,10:00,25.72071628,2.75284419
P020,11:00,31.9374993,3.624470337
P020,12:00,50.40779386,5.688385888
P020,13:00,28.95170677,3.272655224
P020,14:00,44.47055343,4.774650629
P020,15:00,35.3933357,4.072422465
P020,16:00,25.48396096,2.338747229
P020,17:00,12.66393917,1.324579225
P020,18:00,6.39E-15,5.89E-16
P020,19:00,0,0
P020,20:00,0,0
P020,21:00,0,0
P020,22:00,0,0
P020,23:00,0,0
P021,0:00,0,0
P021,1:00,0,0
P021,2:00,0,0
P021,3:00,0,0
P021,4:00,0,0
P021,5:00,0,0
P021,6:00,0,0
P021,7:00,12.39053508,1.312034688
P021,8:00,24.21528971,2.467951446
P021,9:00,32.45620033,3.646934034
P021,10:00,25.61589251,2.790617839
P021,11:00,45.98248107,5.014583185
P021,12:00,38.51636704,3.856340312
P021,13:00,45.05312802,4.903741346
P021,14:00,40.33661481,4.478554629
P021,15:00,33.64794991,3.292438511
P021,16:00,24.25167811,2.597816247
P021,17:00,12.51893642,1.22819265
P021,18:00,5.60E-15,6.22E-16
P021,19:00,0,0
P021,20:00,0,0
P021,21:00,0,0
P021,22:00,0,0
P021,23:00,0,0
P022,0:00,0,0
P022,1:00,0,0
P022,2:00,0,0
P022,3:00,0,0
P022,4:00,0,0
P022,5:00,0,0
P022,6:00,0,0
P022,7:00,12.12778483,1.269277381
P022,8:00,23.16469284,2.41258024
P022,9:00,33.73421333,3.687765698
P022,10:00,42.52519283,4.207137929
P022,11:00,45.67121476,4.772033608
P022,12:00,46.64112331,4.749712405
P022,13:00,30.14521644,3.631944236
P022,14:00,31.92985873,2.85714792
P022,15:00,32.93924187,3.655966194
P022,16:00,24.25047196,2.409986828
P022,17:00,12.25759868,1.268406772
P022,18:00,5.81E-15,5.85E-16
P022,19:00,0,0
P022,20:00,0,0
P022,21:00,0,0
P022,22:00,0,0
P022,23:00,0,0
P023,0:00,0,0
P023,1:00,0,0
P023,2:00,0,0
P023,3:00,0,0
P023,4:00,0,0
P023,5:00,0,0
P023,6:00,0,0
P023,7:00,12.72376569,1.361626511
P023,8:00,24.36002349,2.627875201
P023,9:00,35.09019096,3.663709148
P023,10:00,43.1777926,4.647058587
P023,11:00,35.87571036,3.466854886
P023,12:00,35.58329352,4.018348638
P023,13:00,32.915573,3.434551055
P023,14:00,43.25829112,4.752230501
P023,15:00,34.1395493,3.588275043
P023,16:00,24.96693786,2.645986908
P023,17:00,12.58292977,1.298678666
P023,18:00,6.19E-15,5.34E-16
P023,19:00,0,0
P023,20:00,0,0
P023,21:00,0,0
P023,22:00,0,0
P023,23:00,0,0
P024,0:00,0,0
P024,1:00,0,0
P024,2:00,0,0
P024,3:00,0,0
P024,4:00,0,0
P024,5:00,0,0
P024,6:00,0,0
P024,7:00,13.03606604,1.226244219
P024,8:00,24.63603479,2.52698724
P024,9:00,35.52888382,3.503672649
P024,10:00,28.41465233,3.244897703
P024,11:00,48.01673547,5.190031983
P024,12:00,49.99102504,4.929186058
P024,13:00,48.49326792,5.025756394
P024,14:00,33.137683,3.564148844
P024,15:00,35.98136704,3.437930446
P024,16:00,25.15010962,2.523752421
P024,17:00,12.80167652,1.310256376
P024,18:00,6.04E-15,6.94E-16
P024,19:00,0,0
P024,20:00,0,0
P024,21:00,0,0
P024,22:00,0,0
P024,23:00,0,0
P025,0:00,0,0
P025,1:00,0,0
P025,2:00,0,0
P025,3:00,0,0
P025,4:00,0,0
P025,5:00,0,0
P025,6:00,0,0
P025,7:00,12.41221039,1.462679952
P025,8:00,23.99021372,2.454106871
P025,9:00,34.27126544,3.364849837
P025,10:00,28.09142727,3.05589668
P025,11:00,46.22594393,5.059915372
P025,12:00,47.39669701,5.60575464
P025,13:00,30.6792953,3.299896835
P025,14:00,28.46875102,2.940666872
P025,15:00,33.80798474,3.347349396
P025,16:00,23.2469584,2.771496235
P025,17:00,12.32423628,1.3244212
P025,18:00,5.95E-15,7.10E-16
P025,19:00,0,0
P025,20:00,0,0
P025,21:00,0,0
P025,22:00,0,0
P025,23:00,0,0
P026,0:00,0,0
P026,1:00,0,0
P026,2:00,0,0
P026,3:00,0,0
P026,4:00,0,0
P026,5:00,0,0
P026,6:00,0,0
P026,7:00,12.78669266,1.3415578
P026,8:00,24.36325923,2.370905573
P026,9:00,33.42543867,3.479954792
P026,10:00,42.61525808,3.833950314
P026,11:00,47.88080426,4.914745403
P026,12:00,36.83460293,3.049109245
P026,13:00,36.73244727,3.607366261
P026,14:00,41.92304396,4.210592204
P026,15:00,35.29299089,3.473248411
P026,16:00,24.67851858,2.523028322
P026,17:00,13.03546672,1.303304564
P026,18:00,5.98E-15,5.87E-16
P026,19:00,0,0
P026,20:00,0,0
P026,21:00,0,0
P026,22:00,0,0
P026,23:00,0,0
P027,0:00,0,0
P027,1:00,0,0
P027,2:00,0,0
P027,3:00,0,0
P027,4:00,0,0
P027,5:00,0,0
P027,6:00,0,0
P027,7:00,12.07359979,1.199189123
P027,8:00,23.63292057,2.306888715
P027,9:00,33.21682604,3.259913948
P027,10:00,32.37882231,3.114756409
P027,11:00,44.74201632,4.699351843
P027,12:00,44.96925486,4.262246478
P027,13:00,44.89602896,5.355516472
P027,14:00,39.48410969,4.147288893
P027,15:00,33.5400584,3.513755465
P027,16:00,23.37787595,2.429415616
P027,17:00,12.10072294,1.315720159
P027,18:00,5.88E-15,6.03E-16
P027,19:00,0,0
P027,20:00,0,0
P027,21:00,0,0
P027,22:00,0,0
P027,23:00,0,0
P028,0:00,0,0
P028,1:00,0,0
P028,2:00,0,0
P028,3:00,0,0
P028,4:00,0,0
P028,5:00,0,0
P028,6:00,0,0
P028,7:00,11.97797782,1.297377602
P028,8:00,23.78760816,2.774944232
P028,9:00,32.77556948,3.894245156
P028,10:00,29.82737942,2.855917887
P028,11:00,32.27095829,3.451270999
P028,12:00,46.04049408,5.213992122
P028,13:00,34.31875225,2.998150698
P028,14:00,27.76153343,3.81864279
P028,15:00,32.95777964,3.852547977
P028,16:00,24.12527435,2.663283738
P028,17:00,11.81719821,1.411964365
P028,18:00,6.05E-15,6.36E-16
P028,19:00,0,0
P028,20:00,0,0
P028,21:00,0,0
P028,22:00,0,0
P028,23:00,0,0
P029,0:00,0,0
P029,1:00,0,0
P029,2:00,0,0
P029,3:00,0,0
P029,4:00,0,0
P029,5:00,0,0
P029,6:00,0,0
P029,7:00,11.94104557,1.465670049
P029,8:00,23.84351928,2.619441583
P029,9:00,34.07046888,3.382504929
P029,10:00,32.63812651,2.520215005
P029,11:00,34.84750062,3.5461759
P029,12:00,31.79865646,3.61339126
P029,13:00,44.97435784,4.626566669
P029,14:00,40.5281792,5.214602468
P029,15:00,33.92995544,3.641003136
P029,16:00,24.17591885,2.646901872
P029,17:00,12.67704026,1.438441735
P029,18:00,5.65E-15,6.85E-16
P029,19:00,0,0
P029,20:00,0,0
P029,21:00,0,0
P029,22:00,0,0
P029,23:00,0,0
P030,0:00,0,0
P030,1:00,0,0
P030,2:00,0,0
P030,3:00,0,0
P030,4:00,0,0
P030,5:00,0,0
P030,6:00,0,0
P030,7:00,12.70934419,1.415637105
P030,8:00,23.87953971,2.339622084
P030,9:00,34.1649138,3.341054254
P030,10:00,29.39615948,3.132939696
P030,11:00,48.48324679,4.62110085
P030,12:00,48.05453402,4.723468568
P030,13:00,47.78692492,4.613678823
P030,14:00,42.86258491,4.082097776
P030,15:00,33.55800833,3.604493239
P030,16:00,24.5017162,2.670125838
P030,17:00,12.81234733,1.240913876
P030,18:00,5.81E-15,5.28E-16
P030,19:00,0,0
P030,20:00,0,0
P030,21:00,0,0
P030,22:00,0,0
P030,23:00,0,0
P031,0:00,0,0
P031,1:00,0,0
P031,2:00,0,0
P031,3:00,0,0
P031,4:00,0,0
P031,5:00,0,0
P031,6:00,0,0
P031,7:00,11.83153951,1.296917657
P031,8:00,23.18045849,2.61718459
P031,9:00,32.89482092,3.627094084
P031,10:00,39.91739927,4.787326309
P031,11:00,44.7376435,4.995359112
P031,12:00,33.48050655,4.189100288
P031,13:00,46.18106605,4.814845825
P031,14:00,27.50559412,2.891900917
P031,15:00,33.07493209,3.655705253
P031,16:00,23.64872545,2.627970032
P031,17:00,12.28481493,1.330811069
P031,18:00,5.80E-15,6.72E-16
P031,19:00,0,0
P031,20:00,0,0
P031,21:00,0,0
P031,22:00,0,0
P031,23:00,0,0
P032,0:00,0,0
P032,1:00,0,0
P032,2:00,0,0
P032,3:00,0,0
P032,4:00,0,0
P032,5:00,0,0
P032,6:00,0,0
P032,7:00,12.20951389,1.331954135
P032,8:00,22.61570302,2.345187904
P032,9:00,32.19992544,3.342353412
P032,10:00,41.44864476,3.71846182
P032,11:00,31.23722731,3.521056698
P032,12:00,28.29696424,3.258707964
P032,13:00,29.96409935,3.270045811
P032,14:00,39.94546412,4.597849166
P032,15:00,32.50945547,3.541213557
P032,16:00,23.45304763,2.411163239
P032,17:00,12.00702349,1.265642571
P032,18:00,5.64E-15,5.89E-16
P032,19:00,0,0
P032,20:00,0,0
P032,21:00,0,0
P032,22:00,0,0
P032,23:00,0,0
P033,0:00,0,0
P033,1:00,0,0
P033,2:00,0,0
P033,3:00,0,0
P033,4:00,0,0
P033,5:00,0,0
P033,6:00,0,0
P033,7:00,12.44528283,1.281077294
P033,8:00,24.94256901,2.57253791
P033,9:00,33.98220363,3.648957545
P033,10:00,31.52021963,3.554776459
P033,11:00,45.05595481,5.204432982
P033,12:00,46.42421702,5.645633343
P033,13:00,47.02773089,5.294768687
P033,14:00,32.29712476,3.163640946
P033,15:00,34.27368492,3.54704277
P033,16:00,25.09268755,2.559811566
P033,17:00,12.48407079,1.509350261
P033,18:00,5.90E-15,6.51E-16
P033,19:00,0,0
P033,20:00,0,0
P033,21:00,0,0
P033,22:00,0,0
P033,23:00,0,0
P034,0:00,0,0
P034,1:00,0,0
P034,2:00,0,0
P034,3:00,0,0
P034,4:00,0,0
P034,5:00,0,0
P034,6:00,0,0
P034,7:00,12.11458171,1.415970371
P034,8:00,23.9510656,2.488561599
P034,9:00,34.59571806,3.20553811
P034,10:00,42.40155667,3.938136004
P034,11:00,46.37909031,4.719556435
P034,12:00,47.32931942,4.695745897
P034,13:00,46.84558109,4.351823207
P034,14:00,40.36306499,3.863827029
P034,15:00,33.79144793,3.033439091
P034,16:00,23.65907901,2.240637294
P034,17:00,12.52373976,1.283079731
P034,18:00,5.88E-15,5.57E-16
P034,19:00,0,0
P034,20:00,0,0
P034,21:00,0,0
P034,22:00,0,0
P034,23:00,0,0
P035,0:00,0,0
P035,1:00,0,0
P035,2:00,0,0
P035,3:00,0,0
P035,4:00,0,0
P035,5:00,0,0
P035,6:00,0,0
P035,7:00,12.75564315,1.146089678
P035,8:00,23.64784776,2.308521729
P035,9:00,34.74481654,3.49144664
P035,10:00,41.31090786,4.419895484
P035,11:00,46.16498019,4.367947259
P035,12:00,49.91233209,4.812072334
P035,13:00,46.7512988,4.45584713
P035,14:00,43.25330475,4.084289723
P035,15:00,34.11984608,3.680204988
P035,16:00,24.45294475,2.283783202
P035,17:00,12.84614572,1.381240634
P035,18:00,6.00E-15,6.13E-16
P035,19:00,0,0
P035,20:00,0,0
P035,21:00,0,0
P035,22:00,0,0
P035,23:00,0,0
P036,0:00,0,0
P036,1:00,0,0
P036,2:00,0,0
P036,3:00,0,0
P036,4:00,0,0
P036,5:00,0,0
P036,6:00,0,0
P036,7:00,12.33150454,1.263847306
P036,8:00,24.77376376,2.386425492
P036,9:00,32.97182643,3.351059531
P036,10:00,41.61474067,3.844238733
P036,11:00,46.82194131,4.449302698
P036,12:00,30.14773711,2.8514951
P036,13:00,48.40054997,4.869637654
P036,14:00,40.67368373,4.261403504
P036,15:00,33.42653762,3.322753683
P036,16:00,24.26262475,2.505079404
P036,17:00,12.53905049,1.303135308
P036,18:00,5.75E-15,6.04E-16
P036,19:00,0,0
P036,20:00,0,0
P036,21:00,0,0
P036,22:00,0,0
P036,23:00,0,0
P037,0:00,0,0
P037,1:00,0,0
P037,2:00,0,0
P037,3:00,0,0
P037,4:00,0,0
P037,5:00,0,0
P037,6:00,0,0
P037,7:00,12.1377386,1.18022286
P037,8:00,24.62463343,2.480507967
P037,9:00,33.81904341,3.578848357
P037,10:00,29.49397271,2.855040102
P037,11:00,46.4871332,4.913717676
P037,12:00,48.07686777,5.222304934
P037,13:00,47.56566897,4.58891397
P037,14:00,27.22650034,2.84847343
P037,15:00,33.8948069,3.470957157
P037,16:00,24.4190846,2.490466431
P037,17:00,12.69679358,1.343832839
P037,18:00,5.92E-15,6.45E-16
P037,19:00,0,0
P037,20:00,0,0
P037,21:00,0,0
P037,22:00,0,0
P037,23:00,0,0
P038,0:00,0,0
P038,1:00,0,0
P038,2:00,0,0
P038,3:00,0,0
P038,4:00,0,0
P038,5:00,0,0
P038,6:00,0,0
P038,7:00,12.72007782,1.269098347
P038,8:00,24.52578447,2.446816352
P038,9:00,34.66561486,3.381221667
P038,10:00,33.59719138,3.181579117
P038,11:00,47.68725478,5.041295379
P038,12:00,49.35194262,5.119017147
P038,13:00,46.46582764,4.682857982
P038,14:00,41.01508429,4.311185934
P038,15:00,34.04672121,3.414216219
P038,16:00,23.95825076,2.712803516
P038,17:00,12.30387202,1.315430606
P038,18:00,5.88E-15,6.24E-16
P038,19:00,0,0
P038,20:00,0,0
P038,21:00,0,0
P038,22:00,0,0
P038,23:00,0,0
P039,0:00,0,0
P039,1:00,0,0
P039,2:00,0,0
P039,3:00,0,0
P039,4:00,0,0
P039,5:00,0,0
P039,6:00,0,0
P039,7:00,12.82911175,1.264091925
P039,8:00,24.5718855,2.466468123
P039,9:00,34.21915493,3.686930415
P039,10:00,41.15915558,4.975122075
P039,11:00,29.58097848,3.018487285
P039,12:00,37.93266425,3.767117919
P039,13:00,31.81278187,3.673071353
