panel_id,time,voltage,current
P003,5:00,0.0,0.0
P003,6:00,0.0,0.0
P003,7:00,12.32290421606998,1.5022475030587756
P003,8:00,23.822112211884797,2.7296893840925436
P003,9:00,32.75627051507897,3.6540728486202787
P003,10:00,40.79301297898541,4.014403299919662
P003,11:00,45.669685105442156,5.024166285055595
P003,12:00,46.24114736444435,4.560490768106852
P003,13:00,46.57264930800761,4.744755681647804
P003,14:00,40.03541146535776,4.321692572361159
P003,15:00,34.26757360855098,3.667613759209033
P003,16:00,23.319049687140474,2.4124019277405337
P003,17:00,12.247398377402389,1.2080673207185813
P003,18:00,5.723408209376407e-15,5.765464212090067e-16
P003,19:00,0.0,0.0
P003,20:00,0.0,0.0
P003,21:00,0.0,0.0
P003,22:00,0.0,0.0
P003,23:00,0.0,0.0
P004,0:00,0.0,0.0
P004,1:00,0.0,0.0
P004,2:00,0.0,0.0
P004,3:00,0.0,0.0
P004,4:00,0.0,0.0
P004,5:00,0.0,0.0
P004,6:00,0.0,0.0
P004,7:00,12.558110940207852,1.240625743737516
P004,8:00,24.243925380116217,2.6099572608937627
P004,9:00,33.68965064281927,3.8930055002330097
P004,10:00,42.98197395765599,4.159380797024273
P004,11:00,47.64630495791747,4.586487515674586
P004,12:00,47.96520282800579,4.719345376849844
P004,13:00,47.3728518338186,4.580077902782263
P004,14:00,43.21634373218744,4.181880778563544
P004,15:00,33.828476904489875,3.518082919674603
P004,16:00,24.3930844215593,2.578075611244732
P004,17:00,12.461638918023505,1.218866548123715
P004,18:00,6.046495313803281e-15,5.747800538356739e-16
P004,19:00,0.0,0.0
P004,20:00,0.0,0.0
P004,21:00,0.0,0.0
P004,22:00,0.0,0.0
P004,23:00,0.0,0.0
P005,0:00,0.0,0.0
P005,1:00,0.0,0.0
P005,2:00,0.0,0.0
P005,3:00,0.0,0.0
P005,4:00,0.0,0.0
P005,5:00,0.0,0.0
P005,6:00,0.0,0.0
P005,7:00,12.557368529763226,1.2270434034984636
P005,8:00,23.87299067753972,2.4478271229448243
P005,9:00,35.05066216558606,3.643016821636198
P005,10:00,43.50802783724726,4.415288996668605
P005,11:00,47.4346064362162,4.5666546286906575
P005,12:00,50.62423063334559,5.235643319912908
P005,13:00,48.26767505280155,5.02447863205431
P005,14:00,43.30675082264901,3.9978348545951246
P005,15:00,34.40131610014536,3.6957034462183533
P005,16:00,24.451776799373945,2.5740084929117852
P005,17:00,12.672643433832604,1.3127661355586042
P005,18:00,6.015187617644262e-15,5.920925286528059e-16
P005,19:00,0.0,0.0
P005,20:00,0.0,0.0
P005,21:00,0.0,0.0
P005,22:00,0.0,0.0
P005,23:00,0.0,0.0
P006,0:00,0.0,0.0
P006,1:00,0.0,0.0
P006,2:00,0.0,0.0
P006,3:00,0.0,0.0
P006,4:00,0.0,0.0
P006,5:00,0.0,0.0
P006,6:00,0.0,0.0
P006,7:00,12.48690758323114,1.2278590256609063
P006,8:00,23.41680471017491,2.5444990519240065
P006,9:00,32.85514901250179,3.8459797742845776
P006,10:00,41.37924910755217,4.521847976012645
P006,11:00,47.875361962366874,5.108299640058074
P006,12:00,47.90053540374092,5.313400512437197
P006,13:00,44.443045730681554,5.008146243111175
P006,14:00,42.03323297424186,4.802305384509944
P006,15:00,33.87094748758685,3.5658407586350584
P006,16:00,23.31965186882763,2.6202457727280652
P006,17:00,12.334798659790723,1.4247612997725017
P006,18:00,5.7877772521344415e-15,6.238882266117108e-16
P006,19:00,0.0,0.0
P006,20:00,0.0,0.0
P006,21:00,0.0,0.0
P006,22:00,0.0,0.0
P006,23:00,0.0,0.0
P007,0:00,0.0,0.0
P007,1:00,0.0,0.0
P007,2:00,0.0,0.0
P007,3:00,0.0,0.0
P007,4:00,0.0,0.0
P007,5:00,0.0,0.0
P007,6:00,0.0,0.0
P007,7:00,12.186498953958354,1.5326768541419045
P007,8:00,23.115460806549134,2.767458499731411
P007,9:00,34.151095343369306,3.8218147701116982
P007,10:00,40.695505093609846,5.149596555954412
P007,11:00,44.43107060961929,5.0095602546939615
P007,12:00,46.25503125296536,5.683119750809226
P007,13:00,45.026194673180356,4.84678899926724
P007,14:00,40.785921519543194,4.637590505003165
P007,15:00,33.2556498923377,3.553698669157435
P007,16:00,23.501691197785025,2.6933610763075264
P007,17:00,12.021693916623068,1.5013136058111771
P007,18:00,5.576095916449843e-15,6.823154691622499e-16
P007,19:00,0.0,0.0
P007,20:00,0.0,0.0
P007,21:00,0.0,0.0
P007,22:00,0.0,0.0
P007,23:00,0.0,0.0
P008,0:00,0.0,0.0
P008,1:00,0.0,0.0
P008,2:00,0.0,0.0
P008,3:00,0.0,0.0
P008,4:00,0.0,0.0
P008,5:00,0.0,0.0
P008,6:00,0.0,0.0
P008,7:00,12.905221628642535,1.3308912533509347
P008,8:00,24.28999666713636,2.304394222364424
P008,9:00,33.58711598819967,3.1754869342986467
P008,10:00,43.52671003939314,3.939350448930396
P008,11:00,46.8203657998452,4.600437951966119
P008,12:00,48.42932976883185,4.966993278354608
P008,13:00,45.84630620556385,4.781783028187581
P008,14:00,42.69313631276461,3.786827876977115
P008,15:00,35.07913886973135,3.0265543386680607
P008,16:00,24.57913095031493,2.495111456792334
P008,17:00,12.2184763091468,1.2695007815569463
P008,18:00,5.919068140121248e-15,5.845751492854598e-16
P008,19:00,0.0,0.0
P008,20:00,0.0,0.0
P008,21:00,0.0,0.0
P008,22:00,0.0,0.0
P008,23:00,0.0,0.0
P009,0:00,0.0,0.0
P009,1:00,0.0,0.0
P009,2:00,0.0,0.0
P009,3:00,0.0,0.0
P009,4:00,0.0,0.0
P009,5:00,0.0,0.0
P009,6:00,0.0,0.0
P009,7:00,12.589882297460464,1.1678206692202537
P009,8:00,24.347251996019516,2.4177030389036287
P009,9:00,33.69078074894355,3.2391716468496834
P009,10:00,41.94670003791118,3.8989845759497226
P009,11:00,46.65724130821716,4.652416815759961
P009,12:00,47.557226663013104,4.7168064016059175
P009,13:00,45.975825009068764,4.55843353965064
P009,14:00,42.163012641166546,3.898838027932607
P009,15:00,33.41824650471011,3.167028447087749
P009,16:00,24.39601220592305,2.1264451679021117
P009,17:00,12.026701422823542,1.1955701528324891
P009,18:00,5.919174880248437e-15,6.382771159730934e-16
P009,19:00,0.0,0.0
P009,20:00,0.0,0.0
P009,21:00,0.0,0.0
P009,22:00,0.0,0.0
P009,23:00,0.0,0.0
P010,0:00,0.0,0.0
P010,1:00,0.0,0.0
P010,2:00,0.0,0.0
P010,3:00,0.0,0.0
P010,4:00,0.0,0.0
P010,5:00,0.0,0.0
P010,6:00,0.0,0.0
P010,7:00,12.290339648997284,1.2364302466034176
P010,8:00,23.643929142091856,2.332302325683285
P010,9:00,33.2700797713048,3.051109049775876
P010,10:00,40.669107207927105,3.766150564834828
P010,11:00,44.567826421361815,4.431437914107983
P010,12:00,47.41147985073373,4.967081200797181
P010,13:00,44.0768657218051,4.622249375367556
P010,14:00,40.93723988059004,4.041729482512035
P010,15:00,32.82225034815722,3.756447358532156
P010,16:00,23.50229480167262,2.6506719837707458
P010,17:00,12.084235448375539,1.3967040550576997
P010,18:00,5.735805910176877e-15,5.86530934975372e-16
P010,19:00,0.0,0.0
P010,20:00,0.0,0.0
P010,21:00,0.0,0.0
P010,22:00,0.0,0.0
P010,23:00,0.0,0.0
P011,0:00,0.0,0.0
P011,1:00,0.0,0.0
P011,2:00,0.0,0.0
P011,3:00,0.0,0.0
P011,4:00,0.0,0.0
P011,5:00,0.0,0.0
P011,6:00,0.0,0.0
P011,7:00,12.065013868586306,1.2630674533697177
P011,8:00,23.398497384728355,2.246973529261058
P011,9:00,32.52804392388171,3.32245370684327
P011,10:00,41.71477204163826,4.573425788783556
P011,11:00,45.05734632880228,4.490429979792387
P011,12:00,49.070056932763336,4.943159098611507
P011,13:00,45.26298479147084,4.583137500901459
P011,14:00,41.229133743459556,4.21001536672673
P011,15:00,33.20489287164526,3.411504365346112
P011,16:00,23.412572820297253,2.3739289353296575
P011,17:00,12.164130629017011,1.244102425097753
P011,18:00,5.853229718736624e-15,7.06190107305676e-16
P011,19:00,0.0,0.0
P011,20:00,0.0,0.0
P011,21:00,0.0,0.0
P011,22:00,0.0,0.0
P011,23:00,0.0,0.0
P012,0:00,0.0,0.0
P012,1:00,0.0,0.0
P012,2:00,0.0,0.0
P012,3:00,0.0,0.0
P012,4:00,0.0,0.0
P012,5:00,0.0,0.0
P012,6:00,0.0,0.0
P012,7:00,12.467246316223289,1.327101962579659
P012,8:00,23.40452787488358,2.7784832072377896
P012,9:00,33.39385391290219,3.903310832558285
P012,10:00,42.07174847826515,4.1210965257382215
P012,11:00,47.23431100773654,4.955856161445768
P012,12:00,48.82730019939609,4.883115082486782
P012,13:00,45.991747940305075,4.8762806999675705
P012,14:00,41.15656780075587,4.657707964360102
P012,15:00,34.639724350779325,3.4954086641339415
P012,16:00,24.241798600534032,2.591227777394522
P012,17:00,12.057265846313868,1.3882167634243965
P012,18:00,5.864746514326865e-15,6.557388029413632e-16
P012,19:00,0.0,0.0
P012,20:00,0.0,0.0
P012,21:00,0.0,0.0
P012,22:00,0.0,0.0
P012,23:00,0.0,0.0
P013,0:00,0.0,0.0
P013,1:00,0.0,0.0
P013,2:00,0.0,0.0
P013,3:00,0.0,0.0
P013,4:00,0.0,0.0
P013,5:00,0.0,0.0
P013,6:00,0.0,0.0
P013,7:00,12.493926923450429,1.1957942109162973
P013,8:00,23.03803092927462,2.6171550560217693
P013,9:00,32.83825060165395,3.101225244401187
P013,10:00,41.860097878284456,3.757112110824298
P013,11:00,45.27578757335403,5.102191131946402
P013,12:00,47.58489706932674,4.968191867335489
P013,13:00,46.35566489399952,5.079696749846572
P013,14:00,40.03621738156299,4.641998127021833
P013,15:00,33.950812747831556,3.1470553327865733
P013,16:00,22.93836883651794,2.5242051421209992
P013,17:00,11.649249328283375,1.366861411860918
P013,18:00,5.733099673911764e-15,5.477261004516454e-16
P013,19:00,0.0,0.0
P013,20:00,0.0,0.0
P013,21:00,0.0,0.0
P013,22:00,0.0,0.0
P013,23:00,0.0,0.0
P014,0:00,0.0,0.0
P014,1:00,0.0,0.0
P014,2:00,0.0,0.0
P014,3:00,0.0,0.0
P014,4:00,0.0,0.0
P014,5:00,0.0,0.0
P014,6:00,0.0,0.0
P014,7:00,13.091009175291017,1.2816912533439366
P014,8:00,24.27466546199872,2.3291949802037815
P014,9:00,35.079960474744574,3.629505940252694
P014,10:00,42.388625865582405,4.7161317619672305
P014,11:00,47.39789959304362,4.912217901359919
P014,12:00,48.73969707750078,4.935873543451576
P014,13:00,46.78165313728474,5.183900838958478
P014,14:00,42.0792918728974,4.237430709831999
P014,15:00,34.66948628888139,3.1315793329222195
P014,16:00,24.71217598698906,2.5474719107414465
P014,17:00,12.87941222729318,1.3181041389464612
P014,18:00,6.0318037407615656e-15,5.976552053794092e-16
P014,19:00,0.0,0.0
P014,20:00,0.0,0.0
P014,21:00,0.0,0.0
P014,22:00,0.0,0.0
P014,23:00,0.0,0.0
P015,0:00,0.0,0.0
P015,1:00,0.0,0.0
P015,2:00,0.0,0.0
P015,3:00,0.0,0.0
P015,4:00,0.0,0.0
P015,5:00,0.0,0.0
P015,6:00,0.0,0.0
P015,7:00,12.590351184046296,1.1233473450455662
P015,8:00,24.24902021672372,2.7344914144737937
P015,9:00,34.36282813195592,3.451010053969259
P015,10:00,42.7442741976154,4.699205453756262
P015,11:00,46.871217925766956,4.831984357599185
P015,12:00,48.61475607653729,5.318492356166061
P015,13:00,47.19601009107711,5.501452140681703
P015,14:00,41.626375266418044,4.604791398269335
P015,15:00,35.35569511677019,3.329605792339125
P015,16:00,24.785008925497614,2.5789602084701446
P015,17:00,12.479338717676457,1.3576287751219762
P015,18:00,6.040023706333534e-15,5.703033917726963e-16
P015,19:00,0.0,0.0
P015,20:00,0.0,0.0
P015,21:00,0.0,0.0
P015,22:00,0.0,0.0
P015,23:00,0.0,0.0
P016,0:00,0.0,0.0
P016,1:00,0.0,0.0
P016,2:00,0.0,0.0
P016,3:00,0.0,0.0
P016,4:00,0.0,0.0
P016,5:00,0.0,0.0
P016,6:00,0.0,0.0
P016,7:00,12.90126709677557,1.4457098061444382
P016,8:00,24.853553877470183,2.4542601690047907
P016,9:00,35.26526048806362,3.583864462338439
P016,10:00,42.10966982526683,4.67891910644825
P016,11:00,49.29342397194,4.9312452855182025
P016,12:00,48.70462800980573,4.980293767078763
P016,13:00,47.80408676097439,5.248622635255134
P016,14:00,44.05735992645565,4.138595942421501
P016,15:00,34.92489244944521,3.433727765210037
P016,16:00,24.913212739923154,2.5952996579696883
P016,17:00,12.614182861775816,1.2251528161226208
P016,18:00,6.286349843888689e-15,7.159204808772194e-16
P016,19:00,0.0,0.0
P016,20:00,0.0,0.0
P016,21:00,0.0,0.0
P016,22:00,0.0,0.0
P016,23:00,0.0,0.0
P017,0:00,0.0,0.0
P017,1:00,0.0,0.0
P017,2:00,0.0,0.0
P017,3:00,0.0,0.0
P017,4:00,0.0,0.0
P017,5:00,0.0,0.0
P017,6:00,0.0,0.0
P017,7:00,12.221160748226634,1.3623427238796775
P017,8:00,22.9134869061175,2.698414922356619
P017,9:00,33.67646883772895,4.000474367009742
P017,10:00,40.933527078290446,4.40190577787374
P017,11:00,45.297421183767355,4.704910120932746
P017,12:00,46.76681848390918,5.309738421479684
P017,13:00,44.64885203475435,4.722926309017874
P017,14:00,40.603632122976435,4.426941937905027
P017,15:00,32.094773153262956,3.5874409859876852
P017,16:00,22.716216931161437,2.3455005318748867
P017,17:00,11.993530725871658,1.3841206809387312
P017,18:00,5.670288704500857e-15,5.400569764777932e-16
P017,19:00,0.0,0.0
P017,20:00,0.0,0.0
P017,21:00,0.0,0.0
P017,22:00,0.0,0.0
P017,23:00,0.0,0.0
P018,0:00,0.0,0.0
P018,1:00,0.0,0.0
P018,2:00,0.0,0.0
P018,3:00,0.0,0.0
P018,4:00,0.0,0.0
P018,5:00,0.0,0.0
P018,6:00,0.0,0.0
P018,7:00,12.460718166334555,1.2865753756750324
P018,8:00,24.080749034082917,2.5661622753704574
P018,9:00,33.04104193071197,2.7839023655758695
P018,10:00,41.0874170396101,4.457746324809204
P018,11:00,46.23192758567709,5.056484351839299
P018,12:00,48.913787206299716,4.955789160966169
P018,13:00,47.52577375889704,4.673474293741167
P018,14:00,40.81712418192444,4.074658985509637
P018,15:00,33.7811533364978,3.193161313713194
P018,16:00,24.133432547835593,2.130282261973846
P018,17:00,12.387064848491137,1.2729514779012
P018,18:00,5.823741362441527e-15,6.064764031702716e-16
P018,19:00,0.0,0.0
P018,20:00,0.0,0.0
P018,21:00,0.0,0.0
P018,22:00,0.0,0.0
P018,23:00,0.0,0.0
P019,0:00,0.0,0.0
P019,1:00,0.0,0.0
P019,2:00,0.0,0.0
P019,3:00,0.0,0.0
P019,4:00,0.0,0.0
P019,5:00,0.0,0.0
P019,6:00,0.0,0.0
P019,7:00,12.756017676158054,1.4064703785145518
P019,8:00,24.630591487487454,2.3863328853688306
P019,9:00,35.66981387944003,3.883666672054441
P019,10:00,43.04436242513317,4.293720903138198
P019,11:00,45.93645444226281,4.939386792290092
P019,12:00,49.42526166453833,4.918838369463803
P019,13:00,47.01064156743478,4.9281387841657525
P019,14:00,41.53312810051505,4.281887566024824
P019,15:00,34.514699625808575,3.5243591308557387
P019,16:00,24.11280414618834,2.5883032032686266
P019,17:00,12.363439424260271,1.2627664217561654
P019,18:00,6.168425940033114e-15,6.335667231852705e-16
P019,19:00,0.0,0.0
P019,20:00,0.0,0.0
P019,21:00,0.0,0.0
P019,22:00,0.0,0.0
P019,23:00,0.0,0.0
P020,0:00,0.0,0.0
P020,1:00,0.0,0.0
P020,2:00,0.0,0.0
P020,3:00,0.0,0.0
P020,4:00,0.0,0.0
P020,5:00,0.0,0.0
P020,6:00,0.0,0.0
P020,7:00,12.776588644406253,1.1886484377519648
P020,8:00,24.84218367524621,2.4844990180712982
P020,9:00,34.41963333314753,3.7439749219082987
P020,10:00,42.48619333524638,4.595407129591048
P020,11:00,48.49046762102205,4.515233260246987
P020,12:00,49.07590151958519,4.814195888351843
P020,13:00,46.383168993283114,5.213676949143038
P020,14:00,43.2786035201152,4.79756146770425
P020,15:00,33.60975157294719,3.285523916406826
P020,16:00,24.929156179121335,2.3962480845858694
P020,17:00,12.776621817250641,1.1968987093599945
P020,18:00,6.0871510193835045e-15,6.425227104704719e-16
P020,19:00,0.0,0.0
P020,20:00,0.0,0.0
P020,21:00,0.0,0.0
P020,22:00,0.0,0.0
P020,23:00,0.0,0.0
P021,0:00,0.0,0.0
P021,1:00,0.0,0.0
P021,2:00,0.0,0.0
P021,3:00,0.0,0.0
P021,4:00,0.0,0.0
P021,5:00,0.0,0.0
P021,6:00,0.0,0.0
P021,7:00,12.240688190628608,1.1547704523671996
P021,8:00,23.484070714386778,2.4280096309919417
P021,9:00,32.533477678667055,3.3554366673295895
P021,10:00,41.216937795630606,4.450262110679899
P021,11:00,46.033878495083314,4.311367914915462
P021,12:00,45.322531814768105,4.88917818716072
P021,13:00,46.40876925251595,4.4914666147770355
P021,14:00,40.900283743522856,4.282226936751948
P021,15:00,33.459969037633144,3.5416862066181567
P021,16:00,23.691873932397275,2.519918128141654
P021,17:00,12.516891879622186,1.1681849422523378
P021,18:00,5.691050214492149e-15,6.138877618804664e-16
P021,19:00,0.0,0.0
P021,20:00,0.0,0.0
P021,21:00,0.0,0.0
P021,22:00,0.0,0.0
P021,23:00,0.0,0.0
P022,0:00,0.0,0.0
P022,1:00,0.0,0.0
P022,2:00,0.0,0.0
P022,3:00,0.0,0.0
P022,4:00,0.0,0.0
P022,5:00,0.0,0.0
P022,6:00,0.0,0.0
P022,7:00,12.593654747458451,1.3690505083626252
P022,8:00,23.91836242547518,2.5092065623035955
P022,9:00,33.67729294285871,3.545919125612663
P022,10:00,41.25102515343751,4.535208223492283
P022,11:00,46.30785337566047,5.189774813348007
P022,12:00,48.12939912261825,5.346341400637695
P022,13:00,46.235860399694566,4.794638998472126
P022,14:00,43.49064940334333,4.424404752987699
P022,15:00,33.73862492257797,3.447336483891401
P022,16:00,24.336348477691665,2.5682917764918693
P022,17:00,12.433790625130099,1.2930215597487682
P022,18:00,5.955960450620571e-15,6.402165718578149e-16
P022,19:00,0.0,0.0
P022,20:00,0.0,0.0
P022,21:00,0.0,0.0
P022,22:00,0.0,0.0
P022,23:00,0.0,0.0
P023,0:00,0.0,0.0
P023,1:00,0.0,0.0
P023,2:00,0.0,0.0
P023,3:00,0.0,0.0
P023,4:00,0.0,0.0
P023,5:00,0.0,0.0
P023,6:00,0.0,0.0
P023,7:00,12.543290407327333,1.4531473613216597
P023,8:00,24.11413983641986,2.539471271267035
P023,9:00,34.19227065794474,3.484897439083188
P023,10:00,41.78290108080169,4.70136783410011
P023,11:00,46.9927014776664,5.09455437582463
P023,12:00,48.587331652366245,4.803421361080057
P023,13:00,46.84787436474971,4.859559731482729
P023,14:00,41.997649664667435,4.431932027165932
P023,15:00,34.537925166417786,3.830736730774683
P023,16:00,24.483903740275817,2.5884924269875795
P023,17:00,12.483443218922908,1.421357373957333
P023,18:00,6.022510972953502e-15,6.625973441765253e-16
P023,19:00,0.0,0.0
P023,20:00,0.0,0.0
P023,21:00,0.0,0.0
P023,22:00,0.0,0.0
P023,23:00,0.0,0.0
P024,0:00,0.0,0.0
P024,1:00,0.0,0.0
P024,2:00,0.0,0.0
P024,3:00,0.0,0.0
P024,4:00,0.0,0.0
P024,5:00,0.0,0.0
P024,6:00,0.0,0.0
P024,7:00,12.249879815654715,1.207638519454924
P024,8:00,24.764488002431925,2.350210759993327
P024,9:00,34.473260723873054,3.291589335214258
P024,10:00,43.08275569931136,4.029421667284516
P024,11:00,47.093706364287726,4.229627615324095
P024,12:00,49.97282470915562,4.55500815496759
P024,13:00,48.47171007110536,4.369141281454994
P024,14:00,41.719087317158476,4.059439133043042
P024,15:00,34.73723425891755,3.6990858256210575
P024,16:00,24.384666826257213,1.8571325224886244
P024,17:00,12.25892825958368,1.1622735047974122
P024,18:00,5.793995854583325e-15,5.838254429943498e-16
P024,19:00,0.0,0.0
P024,20:00,0.0,0.0
P024,21:00,0.0,0.0
P024,22:00,0.0,0.0
P024,23:00,0.0,0.0
P025,0:00,0.0,0.0
P025,1:00,0.0,0.0
P025,2:00,0.0,0.0
P025,3:00,0.0,0.0
P025,4:00,0.0,0.0
P025,5:00,0.0,0.0
P025,6:00,0.0,0.0
P025,7:00,12.838256599784014,1.4811552605441738
P025,8:00,24.359958235408996,2.554987139476842
P025,9:00,34.15650983411207,3.833155960192442
P025,10:00,42.228274518460914,4.225733669057466
P025,11:00,45.84016461811768,5.084994067445713
P025,12:00,48.92028778589829,4.9963819813747685
P025,13:00,46.5206580561508,5.0429293357268214
P025,14:00,43.139883774468245,4.914651648172366
P025,15:00,34.80543050234204,3.794835123454494
P025,16:00,24.05658093966201,2.659627657486416
P025,17:00,12.526938359569613,1.4686470105141833
P025,18:00,6.055647145812747e-15,6.856792951774641e-16
P025,19:00,0.0,0.0
P025,20:00,0.0,0.0
P025,21:00,0.0,0.0
P025,22:00,0.0,0.0
P025,23:00,0.0,0.0
P026,0:00,0.0,0.0
P026,1:00,0.0,0.0
P026,2:00,0.0,0.0
P026,3:00,0.0,0.0
P026,4:00,0.0,0.0
P026,5:00,0.0,0.0
P026,6:00,0.0,0.0
P026,7:00,12.683989334638296,1.347173702187676
P026,8:00,23.597310276537264,2.5692415000903734
P026,9:00,34.23543942380521,3.5299036213856176
P026,10:00,41.33532713450424,4.2475017581416425
P026,11:00,47.5619054108511,4.375860151067667
P026,12:00,48.0173849205201,5.142665125971948
P026,13:00,47.82807236062075,4.6713256746979
P026,14:00,40.88685258941559,4.14782786177052
P026,15:00,34.008379865055126,3.3991014124165755
P026,16:00,24.018148737662887,2.4967262553316805
P026,17:00,12.459530784025816,1.3352795785836704
P026,18:00,6.21941453653757e-15,6.225864388080093e-16
P026,19:00,0.0,0.0
P026,20:00,0.0,0.0
P026,21:00,0.0,0.0
P026,22:00,0.0,0.0
P026,23:00,0.0,0.0
P027,0:00,0.0,0.0
P027,1:00,0.0,0.0
P027,2:00,0.0,0.0
P027,3:00,0.0,0.0
P027,4:00,0.0,0.0
P027,5:00,0.0,0.0
P027,6:00,0.0,0.0
P027,7:00,12.533322741466767,1.3417692497367055
P027,8:00,22.978013117114404,2.586823690507889
P027,9:00,33.8249001633705,3.420157696585806
P027,10:00,40.71538930913993,4.161984152009884
P027,11:00,44.48524282926723,5.121016462213275
P027,12:00,47.33154354131527,5.322917877966518
P027,13:00,46.19249973362076,4.893952340265272
P027,14:00,40.4866449699849,4.659982410523469
P027,15:00,32.49617501285381,3.8384858607831838
P027,16:00,23.591501553380063,2.489065193634297
P027,17:00,12.037917435944685,1.283571193102711
P027,18:00,5.699133394158338e-15,5.624548438534182e-16
P027,19:00,0.0,0.0
P027,20:00,0.0,0.0
P027,21:00,0.0,0.0
P027,22:00,0.0,0.0
P027,23:00,0.0,0.0
P028,0:00,0.0,0.0
P028,1:00,0.0,0.0
P028,2:00,0.0,0.0
P028,3:00,0.0,0.0
P028,4:00,0.0,0.0
P028,5:00,0.0,0.0
P028,6:00,0.0,0.0
P028,7:00,12.189622532604789,1.4564530859537106
P028,8:00,23.959058452500603,2.4416547016946932
P028,9:00,34.589674501907716,3.4447067101498563
P028,10:00,41.779074344795134,4.222284353132648
P028,11:00,46.95955197283993,4.610316841387138
P028,12:00,47.72007543480292,5.150659835817113
P028,13:00,46.0112980855358,5.292406705678929
P028,14:00,41.95996015001089,4.664454396986788
P028,15:00,34.42574209583346,3.8841834357481764
P028,16:00,23.73781958974102,2.530442523751711
P028,17:00,12.375700390164845,1.2860937809768072
P028,18:00,5.835164259630003e-15,6.289531847924905e-16
P028,19:00,0.0,0.0
P028,20:00,0.0,0.0
P028,21:00,0.0,0.0
P028,22:00,0.0,0.0
P028,23:00,0.0,0.0
P029,0:00,0.0,0.0
P029,1:00,0.0,0.0
P029,2:00,0.0,0.0
P029,3:00,0.0,0.0
P029,4:00,0.0,0.0
P029,5:00,0.0,0.0
P029,6:00,0.0,0.0
P029,7:00,12.95710766967036,1.0966247166647447
P029,8:00,25.75408459728463,2.397767577676615
P029,9:00,34.86635149553648,3.1986436422827302
P029,10:00,43.17944462485199,4.2219819046597395
P029,11:00,50.44653798040619,4.731316816510614
P029,12:00,50.586227082199585,4.18015879640999
P029,13:00,48.36738812597942,3.9542485910135112
P029,14:00,44.99940294379331,3.345119663755447
P029,15:00,36.29967897908125,3.096746727124994
P029,16:00,25.0702769622644,2.3092165441694394
P029,17:00,13.46821754678331,1.2832839950718973
P029,18:00,6.288553265663304e-15,5.042014084504365e-16
P029,19:00,0.0,0.0
P029,20:00,0.0,0.0
P029,21:00,0.0,0.0
P029,22:00,0.0,0.0
P029,23:00,0.0,0.0
P030,0:00,0.0,0.0
P030,1:00,0.0,0.0
P030,2:00,0.0,0.0
P030,3:00,0.0,0.0
P030,4:00,0.0,0.0
P030,5:00,0.0,0.0
P030,6:00,0.0,0.0
P030,7:00,11.905418596533117,1.2387199746398927
P030,8:00,22.839942345278505,2.3942461476734733
P030,9:00,32.87051268880907,3.5493687131267952
P030,10:00,40.038230223162294,3.9233120484123063
P030,11:00,44.98802265495706,4.526241608570947
P030,12:00,46.12153456459716,4.9052557024970795
P030,13:00,44.08878735369211,4.9169861295075075
P030,14:00,40.489382900964344,4.099040367362472
P030,15:00,31.501835187393613,3.654072611975075
P030,16:00,22.583848239379083,2.5110595353183585
P030,17:00,12.241607592843952,1.1482972694440121
P030,18:00,5.613349698425072e-15,6.001491330442414e-16
P030,19:00,0.0,0.0
P030,20:00,0.0,0.0
P030,21:00,0.0,0.0
